query,mist_url,score,content,content_type,,rank,status 
admin AP,,,,,,,
,https://www.mist.com/documentation/ap-firmware/,1.525363,AP Firmware,title,,1,
,https://www.mist.com/documentation/ap-settings/,1.5161628,AP Settings,title,,2,
,https://www.mist.com/documentation/april-19th-2018-updates/,1.4867581,Our Helpdesk Admin role allows limited access to site functions and falls somewhere between an Observer and a Network Admin. This week we are including additional functionality for the Helpdesk Admin role to better equip its users with a full set of tools useful for troubleshooting network issues. Helpdesk Admins can now use the Replace AP function to help with swapping out APs on their assigned site. This function allows users to copy the entire configuration of an old AP (WLANs settings physical locations) onto a new AP. In the Access Points window navigate to theUtilitiesdropdown and selectReplace AP. This will allow you to select an unassigned AP from your site and copy the current AP configuration onto it. If you would like access to beta features or custom firmware please contact support@mist.com and we can help grant you access.,snippet,,3,
,https://www.mist.com/documentation/july-19th-2018-updates/,1.4828607,July 19th 2018 Updates AP Inventory view for Admins,subtitle,,4,
,https://www.mist.com/documentation/ap-naming/,1.4700247,AP Naming,title,,5,
how do i input the waps,,,,,,,
,https://www.mist.com/documentation/scan-unauthorized-aps/,1.3334129,How we scan for unauthorized APs,title,,1,
,https://www.mist.com/documentation/ap-wired-port-configuration/,1.3251084,AP Wired Port Configuration,title,,2,
,https://www.mist.com/documentation/use-cases-ports-ap-eth1-module-iot-2/,1.3247998,Use cases for ports on the AP (Eth1 Module IoT) How to enable IoT pin?,subtitle,,3,
,https://www.mist.com/documentation/ap-upgrades/,1.3185875,AP Upgrades How do I upgrade an AP manually?,subtitle,,4,
,https://www.mist.com/documentation/factory-reset-ap/,1.3115988,How to factory reset the AP?,title,,5,
wong password,,,,,,,
,https://www.mist.com/documentation/mac-authentication/,1.3718634,MAC Authentication,title,,1,
,https://www.mist.com/documentation/lets-create-new-random-password-guest-portal/,1.3688583,Lets create a new random password for the guest portal,title,,2,
,https://www.mist.com/documentation/lets-create-new-random-password-guest-portal/,1.3502253,Lets create a new random password for the guest portal None,subtitle,,3,
,https://www.mist.com/documentation/wep-security/,1.345234,WEP Security,title,,4,
,https://www.mist.com/documentation/guest-portal-social-login/,1.345131,Guest Portal: Social Login,title,,5,
What Reports do I have access to?,,,,,,,
,https://www.mist.com/documentation/premium-analytics/,1.597989,Premium Analytics What reports are available?,subtitle,,1,
,https://www.mist.com/documentation/premium-analytics/,1.4833412,Premium Analytics How do you filter in the reports?,subtitle,,2,
,https://www.mist.com/documentation/premium-analytics/,1.450195,Premium Analytics What are the best practices/setups when doing these reports?,subtitle,,3,
,https://www.mist.com/documentation/events-admins-receive-email-alerts/,1.4354349,Which events do admins receive email alerts?,title,,4,
,https://www.mist.com/documentation/premium-analytics/,1.4005133,Premium Analytics is an advanced analytics service where users can run reports over datasets at a more granular level mix and match different datasets and observe data going back up to 13 months. Below are some steps to being granted access to Premium Analytics what reports are available best practices/setup when before vexing said reports and how do you filter in these reports?,snippet,,5,
What is my peak AP utilization?,,,,,,,
,https://www.mist.com/documentation/ap-uptime-network-wan-issues/,1.4268655,AP Uptime – Network/WAN issues WiFi is slow,subtitle,,1,
,https://www.mist.com/documentation/ap-insufficient-power-warning/,1.4226854,AP insufficient power warning?,title,,2,
,https://www.mist.com/documentation/ap-upgrades/,1.4157134,AP Upgrades How do I upgrade an AP manually?,subtitle,,3,
,https://www.mist.com/documentation/maximum-devices-and-wlans-per-ap/,1.4100502,Maximum Devices and WLANs per AP?,title,,4,
,https://www.mist.com/documentation/ap-upgrades/,1.4072759,AP Upgrades Which firmware version should I upgrade my APs to?,subtitle,,5,
can client access internet,,,,,,,
,https://www.mist.com/documentation/client-level-insights/,1.3813645,Client Level Insights,title,,1,
,https://www.mist.com/documentation/client-roaming/,1.3712429,Client Roaming Visualization,title,,2,
,https://www.mist.com/documentation/one-devices-doesnt-work/,1.3651311,One of my devices doesn’t work Client,subtitle,,3,
,https://www.mist.com/documentation/ban-a-client/,1.3629802,Ban a Client,title,,4,
,https://www.mist.com/documentation/wifi-doesnt-work-certain-times-day/,1.3511999,Client Load Client Load and the type of clients can also cause certain issues while passing traffic. If the number of clients is high the channel contention will also be high difficulty passing traffic.,snippet,,5,
bad cable notification,,,,,,,
,https://www.mist.com/documentation/layer-1-actions/,1.4619242,Layer 1 Actions Bad Cable,subtitle,,1,
,https://www.mist.com/documentation/ap-insufficient-power-warning/,1.44158,AP insufficient power warning?,title,,2,
,https://www.mist.com/documentation/proximity-alerting/,1.3838532,Proximity Alerting,title,,3,
,https://www.mist.com/documentation/wired-service-level-expectations-sle/,1.3798978,Wired Service Level Expectations (SLE) Interface Anomalies,subtitle,,4,
,https://www.mist.com/documentation/troubleshooting-ap-disconnect-issues/,1.3633139,Troubleshooting AP Disconnect Issues,title,,5,
What is the Poe draw for port a switchport?,,,,,,,
,https://www.mist.com/documentation/july-29th-2021-updates/,1.3885351,We resolved an issue observed where APs connected to PoE injectors (not a switch) were not showing up correctly on our AP Offline Actions. Starting this week these types of AP offline events will be detected and displayed correctly. The switch and port information will just display as unknown. We fixed an issue observed for the Port Flaps Marvis Action where the port details were displayed as unknown. Newly incoming Port Flaps actions will now display correctly with the Port information and VLAN information (if known).,snippet,,1,
,https://www.mist.com/documentation/september-23rd-2021-updates/,1.3700687,Earlier we announced the Marvis Action to catch cases where your EX switch is experiencing continuous flapping on particular ports. Starting this week we are excited to introduce the ability to disable these flapping ports directly through the Action Dashboard page. In your Actions Dashboard page find the Port Flap actions under the Switch section. Select your desired item with the check box and the Disable Port button will appear. Clicking on this will bring up a Disable Port modal that lists out the ports available for you to disable. Please note that if a port is already disabled (either previously through the Action Dashboard or manually from the Switch Details page) the check box will be grayed out already. Once you select OK the port configurations on the selected ports will change to disabled and those ports will be down. You can re-enable these ports from the Switch Details page by selecting the port directly and editing the port configurations.,snippet,,2,
,https://www.mist.com/documentation/best-practices-switch-port-configs/,1.3665414,Best Practices for switch port configs,title,,3,
,https://www.mist.com/documentation/october-8th-2020-updates/,1.3523309,We are enhancing our features with the switch port front panel UI with the introduction of bulk actions for ports. In your Switch details page (Switches > Select a switch) you may select multiple ports on the switch map to perform a bulk action. These include: Changing the port profilePerforming a cable testBouncing the ports You may choose any port on your switch regardless of what is connected to it. Just click on the switch port front panel to select your desired ports to perform actions on.,snippet,,4,
,https://www.mist.com/documentation/recommended-cable-length-for-mist-aps/,1.3493707,A POE extender is not the same as an Ethernet transceiver. With the Power extender the AP may power up but the Ethernet link will not be transmitting over such long cable. In this case you might be getting 2 yellow blinks on the AP which indicates the AP is unable to receive Ethernet link from the switch.,snippet,,5,
Humidity sensor,,,,,,,
,https://www.mist.com/documentation/geofencing/,1.3885114,GEOFENCING,title,,1,
,https://www.mist.com/documentation/ap43/,1.3808663,AP43 (E) 802.11ax (Wi-Fi-6) Sensors,subtitle,,2,
,https://www.mist.com/documentation/mist-security/,1.360269,Mist Security,title,,3,
,https://www.mist.com/documentation/use-cases-ports-ap-eth1-module-iot-2/,1.3384616,Use cases for ports on the AP (Eth1 Module IoT) How to enable temperature humidity and pressure sensors for an AP?,subtitle,,4,
,https://www.mist.com/documentation/radsec/,1.310631,RadSec,title,,5,
how do i find the serial number of a switch,,,,,,,
,https://www.mist.com/documentation/switch-upgrade/,1.5002929,Switch Upgrade Switch Time check,subtitle,,1,
,https://www.mist.com/documentation/switch-upgrade/,1.4821345,Switch Upgrade Switch storage checks,subtitle,,2,
,https://www.mist.com/documentation/april-30th-2020-updates/,1.4704866,You can easily view the entire inventory of switches on your organization by going to the Inventory page (Organization > Inventory) and selecting the Switches tab. In an effort to provide a comprehensive view of your devices we now display the Serial Number of your switches in its own column.,snippet,,3,
,https://www.mist.com/documentation/inactive-wired-vlans/,1.4695201,Inactive Wired VLANs How to check which VLAN is missing on the switch port?,subtitle,,4,
,https://www.mist.com/documentation/february-25th-2021-updates/,1.4522845,To help with managing and locating physical switches on your switch rack we are introducing the Switch Photos feature as a part of a new Wired Assurance capability. This may sound familiar as we are using the same implementation as our AP Photos feature. In your Switch details page (Switches > Select a Switch) you will find the Switch Photos option under Properties. Here you may upload up to 3 pictures taken of your switch setup to help easily find your switches in person. You may want to take several photos to indicate location of the switch any Virtual Chassis connections and any other landmarks to look for.,snippet,,5,
how to create social login,,,,,,,
,https://www.mist.com/documentation/guest-portal-social-login/,1.5622245,Guest Portal: Social Login,title,,1,
,https://www.mist.com/documentation/onelogin-sso-tutorial/,1.3888788,Onelogin SSO Tutorial,title,,2,
,https://www.mist.com/documentation/create-mist-org/,1.3665813,Create a Mist Account and Organization,title,,3,
,https://www.mist.com/documentation/open-support-ticket-2/,1.3623979,How to open a support ticket,title,,4,
,https://www.mist.com/documentation/july-20th-2017-updates/,1.3479861,July 20th 2017 Updates Social Login  dont store customer data,subtitle,,5,
wifi blacklist,,,,,,,
,https://www.mist.com/documentation/disable-wifi-6/,1.5629815,Disable Wi-Fi 6,title,,1,
